epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,21035.6,1.17171,1.14881,1.21793,0.72347,0.53337,0.60976,0.42221,1.11073,0.92772,1.16309,0.0050995,0.0050995,0.0050995
101,22236.5,1.16609,1.14337,1.21414,0.72607,0.53049,0.60943,0.42234,1.10996,0.9264,1.16231,0.00505,0.00505,0.00505
102,23496,1.16814,1.14552,1.216,0.72456,0.53049,0.60957,0.42274,1.10972,0.92588,1.16155,0.0050005,0.0050005,0.0050005
103,24685.2,1.16488,1.14066,1.21266,0.71954,0.53488,0.61032,0.42276,1.1091,0.92522,1.16061,0.004951,0.004951,0.004951
104,25948.7,1.16703,1.1412,1.21234,0.72317,0.5351,0.61171,0.4233,1.10846,0.92413,1.15952,0.0049015,0.0049015,0.0049015
105,27148,1.16325,1.14328,1.2117,0.71687,0.53497,0.61213,0.42392,1.10747,0.9229,1.15859,0.004852,0.004852,0.004852
106,28412.1,1.16265,1.13608,1.21042,0.71341,0.5365,0.61202,0.42406,1.10685,0.9222,1.15792,0.0048025,0.0048025,0.0048025
107,29622.2,1.16121,1.13153,1.20915,0.71626,0.53624,0.61303,0.42466,1.10597,0.92097,1.15682,0.004753,0.004753,0.004753
108,30902.5,1.16213,1.13301,1.2105,0.70813,0.54194,0.61351,0.42491,1.10434,0.9199,1.15556,0.0047035,0.0047035,0.0047035
109,1244.04,1.14357,1.10686,1.19825,0.70998,0.54644,0.61497,0.42587,1.10324,0.91798,1.15445,0.004654,0.004654,0.004654
110,2556.91,1.15037,1.1153,1.20349,0.71207,0.54518,0.61635,0.42692,1.10246,0.91627,1.15381,0.0046045,0.0046045,0.0046045
111,3988.68,1.15258,1.11956,1.20508,0.71967,0.5417,0.61589,0.42714,1.10218,0.91541,1.15374,0.004555,0.004555,0.004555
