epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,47625.8,1.26181,1.12546,1.22416,0.73547,0.57229,0.65009,0.45027,1.26377,1.07878,1.21232,0.0027235,0.0027235,0.0027235
149,47980.3,1.26115,1.12441,1.22331,0.73953,0.5716,0.6505,0.45062,1.2632,1.07831,1.21164,0.002674,0.002674,0.002674
150,48335.4,1.25737,1.12525,1.22569,0.73826,0.57289,0.65068,0.4506,1.26283,1.07782,1.21133,0.0026245,0.0026245,0.0026245
151,48690.4,1.25964,1.12182,1.22259,0.73492,0.57444,0.65118,0.45094,1.26287,1.07731,1.21116,0.002575,0.002575,0.002575
152,49041.5,1.25626,1.11996,1.22191,0.7358,0.57425,0.65196,0.45122,1.26229,1.07675,1.21066,0.0025255,0.0025255,0.0025255
153,49392.6,1.25278,1.11418,1.21897,0.73642,0.57317,0.65144,0.45154,1.26179,1.07601,1.21003,0.002476,0.002476,0.002476
154,49744.9,1.25536,1.1151,1.22006,0.73511,0.57417,0.65177,0.45187,1.26133,1.0754,1.20938,0.0024265,0.0024265,0.0024265
155,50100.3,1.25558,1.11042,1.21889,0.73641,0.57358,0.65225,0.45222,1.2608,1.07434,1.20879,0.002377,0.002377,0.002377
156,50454.5,1.25401,1.10992,1.21724,0.73964,0.57197,0.65273,0.45264,1.26026,1.07346,1.20816,0.0023275,0.0023275,0.0023275
157,50808.9,1.24725,1.10749,1.21568,0.73894,0.57207,0.65349,0.45286,1.25976,1.07252,1.20764,0.002278,0.002278,0.002278
158,51160,1.24718,1.10015,1.21551,0.73636,0.57619,0.65417,0.45293,1.2593,1.07166,1.20698,0.0022285,0.0022285,0.0022285
159,51518.4,1.24355,1.10145,1.21265,0.7336,0.57671,0.65437,0.45314,1.25933,1.07097,1.20671,0.002179,0.002179,0.002179
160,51874,1.24483,1.09667,1.21306,0.73279,0.57853,0.65497,0.45301,1.25897,1.07021,1.20626,0.0021295,0.0021295,0.0021295
161,52231.4,1.2406,1.08888,1.20984,0.73637,0.57718,0.65506,0.45342,1.25853,1.06974,1.20576,0.00208,0.00208,0.00208
162,52589.5,1.23886,1.09009,1.20818,0.73771,0.57776,0.6557,0.45369,1.25814,1.069,1.20513,0.0020305,0.0020305,0.0020305
163,52945.4,1.23582,1.0861,1.20756,0.73885,0.57635,0.65564,0.45357,1.25822,1.0682,1.20473,0.001981,0.001981,0.001981
164,53298.7,1.23976,1.08826,1.20843,0.74211,0.57553,0.65593,0.45389,1.25779,1.0682,1.20425,0.0019315,0.0019315,0.0019315
165,53655.2,1.23218,1.08726,1.20646,0.73866,0.57624,0.65576,0.45386,1.25729,1.06784,1.20356,0.001882,0.001882,0.001882
166,54012.4,1.2387,1.0835,1.20709,0.73883,0.57646,0.65585,0.45391,1.25715,1.06763,1.20316,0.0018325,0.0018325,0.0018325
167,54369.7,1.23452,1.08109,1.20429,0.73772,0.57638,0.6563,0.45438,1.25687,1.067,1.20261,0.001783,0.001783,0.001783
168,54728.2,1.22928,1.07747,1.20415,0.73734,0.57694,0.65665,0.45438,1.25652,1.06626,1.20214,0.0017335,0.0017335,0.0017335
169,55089.4,1.22821,1.07425,1.20057,0.73694,0.57738,0.65688,0.45422,1.25626,1.06549,1.20148,0.001684,0.001684,0.001684
170,55448.7,1.22956,1.07718,1.201,0.73308,0.57952,0.65694,0.45447,1.25594,1.06441,1.20097,0.0016345,0.0016345,0.0016345
171,55809.3,1.22313,1.06537,1.2003,0.73509,0.57948,0.65719,0.45474,1.25572,1.06343,1.20079,0.001585,0.001585,0.001585
