epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,29399.1,1.35798,1.29541,1.30322,0.71236,0.53943,0.61536,0.41501,1.32019,1.1487,1.27094,0.0062875,0.0062875,0.0062875
77,29824.9,1.35622,1.2851,1.30178,0.71425,0.53995,0.61601,0.41554,1.31909,1.1475,1.26964,0.006238,0.006238,0.006238
78,30256.4,1.35367,1.29297,1.30246,0.71542,0.53888,0.61635,0.4162,1.31819,1.1467,1.26837,0.0061885,0.0061885,0.0061885
79,30686.7,1.36164,1.29542,1.30031,0.71415,0.54038,0.61675,0.41686,1.31715,1.14579,1.26723,0.006139,0.006139,0.006139
80,31118,1.35188,1.28238,1.29749,0.71551,0.54068,0.6178,0.41757,1.31641,1.14488,1.26627,0.0060895,0.0060895,0.0060895
81,31552.2,1.35239,1.28095,1.29772,0.71847,0.53915,0.61848,0.4178,1.31545,1.14422,1.26507,0.00604,0.00604,0.00604
82,31950.7,1.35091,1.28096,1.29645,0.72068,0.53932,0.61948,0.41851,1.3145,1.1429,1.26402,0.0059905,0.0059905,0.0059905
83,32347.1,1.34643,1.27244,1.29503,0.71947,0.54214,0.62045,0.41942,1.31347,1.14157,1.26269,0.005941,0.005941,0.005941
84,32742.6,1.34355,1.27051,1.292,0.71999,0.5423,0.62112,0.41994,1.31241,1.14036,1.26146,0.0058915,0.0058915,0.0058915
85,33196.3,1.34695,1.27202,1.29292,0.72032,0.54355,0.62189,0.4204,1.31129,1.13937,1.26029,0.005842,0.005842,0.005842
86,33596.8,1.34063,1.26681,1.29414,0.72108,0.54404,0.62258,0.4211,1.31021,1.13856,1.25908,0.0057925,0.0057925,0.0057925
87,33990,1.34347,1.2638,1.28988,0.72166,0.54365,0.62282,0.42162,1.30907,1.13746,1.25788,0.005743,0.005743,0.005743
88,34409.6,1.33918,1.26376,1.28823,0.7195,0.5463,0.62335,0.42197,1.30786,1.13622,1.2566,0.0056935,0.0056935,0.0056935
89,34880,1.33786,1.26099,1.28662,0.72035,0.54524,0.62416,0.42233,1.30678,1.13555,1.25549,0.005644,0.005644,0.005644
90,35378.9,1.33588,1.25866,1.28707,0.72405,0.54433,0.6249,0.42295,1.30569,1.13479,1.25435,0.0055945,0.0055945,0.0055945
91,35841.9,1.33356,1.25873,1.28261,0.72334,0.54473,0.62532,0.42349,1.30471,1.13382,1.25319,0.005545,0.005545,0.005545
92,36292.6,1.33549,1.25239,1.28496,0.71998,0.54716,0.62606,0.42429,1.30401,1.13296,1.25223,0.0054955,0.0054955,0.0054955
93,36769.8,1.33432,1.25442,1.28374,0.7211,0.54858,0.62668,0.42484,1.3032,1.13181,1.25124,0.005446,0.005446,0.005446
94,37264.9,1.32854,1.24534,1.28097,0.71975,0.54907,0.62702,0.42527,1.30195,1.13094,1.2501,0.0053965,0.0053965,0.0053965
95,37738.8,1.3345,1.25047,1.28117,0.72098,0.54871,0.62773,0.4257,1.30089,1.12966,1.24882,0.005347,0.005347,0.005347
96,38202.4,1.33194,1.24858,1.27993,0.72106,0.54848,0.62794,0.42616,1.2995,1.12879,1.24759,0.0052975,0.0052975,0.0052975
97,38660.7,1.3268,1.2431,1.27631,0.72119,0.54939,0.62867,0.42675,1.29878,1.12758,1.24677,0.005248,0.005248,0.005248
98,39108.8,1.32469,1.23876,1.27738,0.72279,0.54809,0.62893,0.42725,1.29795,1.12643,1.24576,0.0051985,0.0051985,0.0051985
99,39554.5,1.32128,1.23705,1.2733,0.72568,0.54884,0.62972,0.42774,1.29665,1.12553,1.24458,0.005149,0.005149,0.005149
100,40007.3,1.32495,1.23582,1.27579,0.72351,0.54989,0.63057,0.42835,1.29574,1.12456,1.24337,0.0050995,0.0050995,0.0050995
101,40451.9,1.32132,1.23365,1.27338,0.72215,0.55123,0.63101,0.42872,1.29478,1.124,1.24238,0.00505,0.00505,0.00505
102,40887.5,1.32418,1.22738,1.27078,0.72625,0.55071,0.63198,0.42939,1.29405,1.1228,1.24149,0.0050005,0.0050005,0.0050005
103,41342.5,1.31901,1.22865,1.27071,0.72944,0.54984,0.63233,0.42985,1.29312,1.12178,1.24055,0.004951,0.004951,0.004951
104,41782.7,1.31528,1.22492,1.2697,0.72789,0.55074,0.63276,0.43021,1.29236,1.12099,1.23961,0.0049015,0.0049015,0.0049015
105,42226.6,1.31644,1.22362,1.26577,0.72831,0.55109,0.63315,0.43081,1.29143,1.11995,1.23866,0.004852,0.004852,0.004852
106,42663.7,1.31482,1.22384,1.26809,0.7296,0.55101,0.63378,0.43144,1.29037,1.1189,1.23772,0.0048025,0.0048025,0.0048025
107,43099.6,1.31569,1.21738,1.26784,0.73069,0.55118,0.63437,0.43196,1.28948,1.11796,1.23674,0.004753,0.004753,0.004753
108,43537.3,1.31198,1.21896,1.26323,0.73189,0.55132,0.63487,0.43266,1.28854,1.11704,1.23579,0.0047035,0.0047035,0.0047035
109,43975.1,1.31198,1.21664,1.26594,0.73228,0.55195,0.63554,0.43312,1.28774,1.1158,1.23499,0.004654,0.004654,0.004654
110,44401.7,1.31155,1.21032,1.26587,0.73224,0.55293,0.63592,0.43348,1.28696,1.11503,1.23418,0.0046045,0.0046045,0.0046045
111,44822.5,1.3087,1.21035,1.2649,0.73266,0.5534,0.63629,0.43397,1.28599,1.11414,1.23341,0.004555,0.004555,0.004555
112,45218.2,1.30486,1.20938,1.26033,0.73372,0.55398,0.63686,0.43452,1.28516,1.1135,1.2325,0.0045055,0.0045055,0.0045055
113,45613.6,1.30901,1.2071,1.26239,0.73385,0.55484,0.63722,0.43495,1.28437,1.11253,1.2317,0.004456,0.004456,0.004456
114,46008.8,1.30456,1.20276,1.2601,0.7333,0.55513,0.63744,0.4355,1.28346,1.11151,1.23098,0.0044065,0.0044065,0.0044065
115,46397.5,1.30633,1.19945,1.25823,0.73218,0.55713,0.63843,0.43592,1.28254,1.10992,1.22997,0.004357,0.004357,0.004357
116,46785.6,1.30452,1.20329,1.25975,0.73287,0.55767,0.63885,0.43665,1.28171,1.10899,1.22915,0.0043075,0.0043075,0.0043075
117,47174.7,1.29779,1.1979,1.255,0.73668,0.55636,0.63943,0.43729,1.28094,1.1081,1.22838,0.004258,0.004258,0.004258
118,47562.8,1.30251,1.19081,1.25409,0.7345,0.55819,0.64031,0.43791,1.28037,1.1067,1.22769,0.0042085,0.0042085,0.0042085
119,47953.2,1.29915,1.19301,1.25333,0.73515,0.55941,0.6409,0.4383,1.27948,1.10546,1.22686,0.004159,0.004159,0.004159
120,48365,1.2981,1.18942,1.2574,0.73325,0.56124,0.64136,0.43879,1.27875,1.10448,1.22611,0.0041095,0.0041095,0.0041095
121,48810.3,1.29415,1.18822,1.25413,0.7347,0.56137,0.64211,0.43909,1.27797,1.10319,1.22557,0.00406,0.00406,0.00406
122,49234.4,1.29351,1.184,1.24898,0.73659,0.56096,0.64266,0.43937,1.27716,1.10194,1.22483,0.0040105,0.0040105,0.0040105
123,49665.9,1.29477,1.17852,1.2517,0.73787,0.56038,0.64349,0.43979,1.27657,1.10085,1.2241,0.003961,0.003961,0.003961
124,50123,1.29264,1.18332,1.25068,0.73874,0.56116,0.64414,0.4404,1.27599,1.09982,1.22348,0.0039115,0.0039115,0.0039115
125,50571.7,1.28758,1.17141,1.24431,0.73765,0.56224,0.64472,0.44073,1.2756,1.099,1.22286,0.003862,0.003862,0.003862
126,51020.1,1.29193,1.18655,1.25197,0.73633,0.56368,0.645,0.44124,1.27503,1.09804,1.22213,0.0038125,0.0038125,0.0038125
127,51468.1,1.28375,1.16989,1.2457,0.7379,0.56326,0.64566,0.44178,1.2745,1.09731,1.22157,0.003763,0.003763,0.003763
128,51903.5,1.28544,1.17421,1.24523,0.73899,0.56474,0.64609,0.44207,1.2739,1.09632,1.22089,0.0037135,0.0037135,0.0037135
129,52348.3,1.2852,1.179,1.24768,0.74099,0.56329,0.64641,0.44259,1.27329,1.09506,1.22034,0.003664,0.003664,0.003664
130,52775.2,1.28678,1.17127,1.24686,0.74127,0.56358,0.64685,0.44297,1.27255,1.09392,1.21958,0.0036145,0.0036145,0.0036145
131,53204.2,1.283,1.16683,1.24264,0.7421,0.5639,0.6475,0.44341,1.27193,1.09283,1.21882,0.003565,0.003565,0.003565
132,53646.5,1.28282,1.16436,1.24251,0.74193,0.56476,0.6479,0.44385,1.27115,1.09173,1.21807,0.0035155,0.0035155,0.0035155
133,54077.9,1.28122,1.16656,1.24274,0.74114,0.56485,0.64803,0.44417,1.27047,1.0905,1.2174,0.003466,0.003466,0.003466
134,54509.9,1.28379,1.16109,1.23872,0.74227,0.56428,0.64863,0.44453,1.26963,1.08949,1.21673,0.0034165,0.0034165,0.0034165
135,54935.6,1.2811,1.16087,1.24039,0.7406,0.5656,0.64912,0.44466,1.26893,1.08853,1.21597,0.003367,0.003367,0.003367
136,55364.4,1.28016,1.16055,1.2403,0.74297,0.56545,0.6497,0.44496,1.26846,1.08739,1.21533,0.0033175,0.0033175,0.0033175
137,55797.1,1.27708,1.15743,1.23725,0.74309,0.56543,0.64981,0.44533,1.26799,1.08633,1.21477,0.003268,0.003268,0.003268
138,56224.6,1.27541,1.15526,1.23813,0.74462,0.56544,0.65034,0.44572,1.26744,1.08533,1.21418,0.0032185,0.0032185,0.0032185
139,56654.5,1.27245,1.14874,1.23417,0.74162,0.56787,0.65079,0.44622,1.26667,1.08424,1.21336,0.003169,0.003169,0.003169
140,57079.1,1.27186,1.14666,1.23173,0.74189,0.5683,0.65105,0.44666,1.26614,1.08355,1.21266,0.0031195,0.0031195,0.0031195
141,57515.1,1.26894,1.14611,1.23161,0.74143,0.56828,0.65152,0.44693,1.26579,1.08248,1.21213,0.00307,0.00307,0.00307
142,57941.9,1.26723,1.14318,1.22932,0.74234,0.56753,0.65173,0.44728,1.26552,1.08128,1.21167,0.0030205,0.0030205,0.0030205
143,58369.5,1.26712,1.14018,1.2302,0.74227,0.56786,0.65218,0.44748,1.26497,1.08043,1.21114,0.002971,0.002971,0.002971
144,58806.3,1.26481,1.13988,1.22955,0.74378,0.56721,0.65227,0.44778,1.26433,1.07951,1.21033,0.0029215,0.0029215,0.0029215
145,59257.5,1.2629,1.13796,1.22749,0.74398,0.56832,0.65282,0.44809,1.26368,1.07865,1.20976,0.002872,0.002872,0.002872
146,59697.3,1.26339,1.13574,1.22467,0.74389,0.56799,0.653,0.44825,1.2633,1.07722,1.20927,0.0028225,0.0028225,0.0028225
147,60139.5,1.26075,1.13198,1.22456,0.74544,0.56784,0.65348,0.44843,1.26292,1.0761,1.20868,0.002773,0.002773,0.002773
