epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,54822.8,0.42704,1.21933,1.39315,0.70785,0.50951,0.58417,0.40567,0.39532,0.95532,1.3004,0.00608824,0.00608824,0.00608824
81,55509.6,0.42687,1.21954,1.39517,0.70701,0.50935,0.58508,0.4058,0.39506,0.9541,1.2996,0.00603872,0.00603872,0.00603872
82,56196.8,0.42729,1.22055,1.39318,0.7049,0.51216,0.58639,0.40676,0.39489,0.95298,1.29888,0.0059892,0.0059892,0.0059892
83,56883.6,0.42664,1.21305,1.38982,0.71011,0.51324,0.5879,0.40734,0.39474,0.95085,1.29844,0.00593969,0.00593969,0.00593969
84,57571,0.42687,1.21356,1.39015,0.70847,0.51627,0.58882,0.40833,0.3943,0.94918,1.29712,0.00589017,0.00589017,0.00589017
85,58258.2,0.42657,1.21064,1.39044,0.7082,0.51492,0.58938,0.40862,0.39399,0.948,1.29623,0.00584066,0.00584066,0.00584066
86,58945.1,0.4249,1.21152,1.38673,0.7052,0.51934,0.59002,0.40879,0.39388,0.94688,1.29559,0.00579114,0.00579114,0.00579114
87,59632.7,0.42414,1.20459,1.38442,0.70755,0.51743,0.5911,0.40923,0.39391,0.94583,1.29525,0.00574162,0.00574162,0.00574162
88,60319.7,0.42379,1.20179,1.3849,0.70802,0.51823,0.59174,0.4099,0.39389,0.94498,1.2947,0.00569211,0.00569211,0.00569211
89,61007.9,0.42392,1.20314,1.38228,0.70376,0.52126,0.592,0.41023,0.39385,0.9443,1.29372,0.00564259,0.00564259,0.00564259
90,61694.8,0.42403,1.2037,1.38176,0.70565,0.51972,0.59241,0.41082,0.39362,0.94308,1.29245,0.00559308,0.00559308,0.00559308
91,62382.5,0.4235,1.19734,1.38017,0.70456,0.5189,0.59296,0.41168,0.39325,0.94127,1.29077,0.00554356,0.00554356,0.00554356
92,63069.8,0.42368,1.19929,1.38108,0.70131,0.52089,0.59319,0.41194,0.39298,0.93994,1.28984,0.00549404,0.00549404,0.00549404
93,63756.5,0.42317,1.19883,1.37947,0.70314,0.52107,0.59453,0.41257,0.39268,0.93831,1.2891,0.00544453,0.00544453,0.00544453
94,64444.1,0.42165,1.19798,1.37691,0.70009,0.52359,0.59479,0.41315,0.39244,0.93709,1.28814,0.00539501,0.00539501,0.00539501
95,65131.7,0.42191,1.19518,1.37703,0.70266,0.52353,0.59602,0.41381,0.39212,0.93586,1.28737,0.0053455,0.0053455,0.0053455
96,65817.9,0.42164,1.18889,1.37602,0.70949,0.51967,0.59684,0.41423,0.39175,0.93433,1.28643,0.00529598,0.00529598,0.00529598
97,66504.1,0.42143,1.19118,1.37717,0.71544,0.51993,0.59769,0.41528,0.39162,0.93306,1.28598,0.00524646,0.00524646,0.00524646
98,67191.4,0.42118,1.19225,1.37531,0.71671,0.5203,0.59783,0.41554,0.3913,0.93168,1.28487,0.00519695,0.00519695,0.00519695
99,67878.2,0.4216,1.18812,1.37536,0.71529,0.52113,0.59776,0.41608,0.39131,0.93082,1.28438,0.00514743,0.00514743,0.00514743
100,68565.8,0.42096,1.18866,1.37519,0.71075,0.52413,0.59824,0.41653,0.39118,0.92971,1.28377,0.00509792,0.00509792,0.00509792
101,69252.6,0.42,1.1822,1.37137,0.71672,0.52327,0.59881,0.41708,0.391,0.92824,1.28291,0.0050484,0.0050484,0.0050484
102,69940.9,0.42004,1.18156,1.37101,0.71153,0.52493,0.59949,0.41815,0.39079,0.92701,1.28197,0.00499888,0.00499888,0.00499888
103,70628.1,0.42035,1.18044,1.37048,0.71518,0.52647,0.60068,0.41872,0.3907,0.92572,1.28152,0.00494937,0.00494937,0.00494937
104,71315.4,0.41905,1.17933,1.36732,0.71246,0.52711,0.60091,0.41867,0.39044,0.92479,1.28053,0.00489985,0.00489985,0.00489985
105,72003.2,0.41806,1.177,1.36575,0.71583,0.52624,0.60212,0.41921,0.39009,0.92418,1.27943,0.00485034,0.00485034,0.00485034
106,72691.1,0.41824,1.17604,1.36296,0.71377,0.52633,0.60275,0.41995,0.38985,0.92296,1.27848,0.00480082,0.00480082,0.00480082
107,73378.9,0.41782,1.17235,1.36109,0.71165,0.52859,0.60421,0.42101,0.38948,0.9217,1.27695,0.0047513,0.0047513,0.0047513
108,74066.4,0.41762,1.16676,1.36327,0.71529,0.52717,0.60494,0.4216,0.38911,0.92041,1.27588,0.00470179,0.00470179,0.00470179
109,74752.9,0.41632,1.16587,1.36119,0.7183,0.52818,0.60595,0.42154,0.38887,0.91921,1.27523,0.00465227,0.00465227,0.00465227
110,75440.6,0.41671,1.1632,1.35884,0.71765,0.52902,0.60668,0.42274,0.38859,0.91835,1.27385,0.00460276,0.00460276,0.00460276
111,76127.9,0.41682,1.16544,1.36039,0.71931,0.5284,0.60703,0.423,0.38842,0.91714,1.27316,0.00455324,0.00455324,0.00455324
112,76815.6,0.41542,1.15849,1.35682,0.7115,0.53378,0.60797,0.42357,0.38821,0.91583,1.27243,0.00450372,0.00450372,0.00450372
113,77502.6,0.41482,1.16009,1.3536,0.70913,0.53595,0.60891,0.42449,0.38799,0.9151,1.27168,0.00445421,0.00445421,0.00445421
114,78189.9,0.41505,1.15835,1.35341,0.70957,0.53539,0.60961,0.42481,0.38768,0.91388,1.27042,0.00440469,0.00440469,0.00440469
115,78876.9,0.41369,1.15637,1.35348,0.71249,0.53437,0.60896,0.42498,0.38732,0.91269,1.26943,0.00435518,0.00435518,0.00435518
116,79563.5,0.41369,1.15678,1.35265,0.72275,0.53199,0.61014,0.42536,0.38718,0.91148,1.26877,0.00430566,0.00430566,0.00430566
117,80249.5,0.41342,1.15119,1.35093,0.72177,0.53167,0.61022,0.42582,0.38713,0.9107,1.26815,0.00425614,0.00425614,0.00425614
118,80937.1,0.41208,1.15071,1.34807,0.7247,0.52958,0.61055,0.4265,0.38686,0.9097,1.26718,0.00420663,0.00420663,0.00420663
119,81624.3,0.41371,1.14759,1.34846,0.72902,0.53082,0.61178,0.42701,0.38674,0.9079,1.26632,0.00415711,0.00415711,0.00415711
120,82312.2,0.41223,1.14637,1.34595,0.7229,0.53465,0.61254,0.42775,0.38639,0.90649,1.26508,0.0041076,0.0041076,0.0041076
121,82999.6,0.41243,1.14614,1.345,0.7343,0.52958,0.61329,0.42812,0.38603,0.90526,1.26371,0.00405808,0.00405808,0.00405808
122,83687,0.41192,1.14299,1.34596,0.72675,0.53258,0.6143,0.42881,0.38565,0.90429,1.26263,0.00400856,0.00400856,0.00400856
123,84374.4,0.41139,1.14077,1.3437,0.73169,0.53161,0.61485,0.42962,0.38533,0.9026,1.26137,0.00395905,0.00395905,0.00395905
124,85061.1,0.41068,1.13631,1.34154,0.73901,0.53007,0.61606,0.43069,0.38521,0.90139,1.26059,0.00390953,0.00390953,0.00390953
125,85748.2,0.41012,1.13649,1.3393,0.73273,0.53204,0.61649,0.43129,0.38499,0.90069,1.25953,0.00386002,0.00386002,0.00386002
126,86436.8,0.40947,1.13541,1.3403,0.73739,0.53161,0.61694,0.43163,0.38478,0.8996,1.25897,0.0038105,0.0038105,0.0038105
127,87123.5,0.4081,1.12981,1.33827,0.74131,0.53153,0.61769,0.43241,0.38453,0.8985,1.25829,0.00376098,0.00376098,0.00376098
128,87811.7,0.40879,1.13273,1.33695,0.74451,0.53069,0.61844,0.4332,0.38428,0.89757,1.25751,0.00371147,0.00371147,0.00371147
129,88498.6,0.40762,1.12673,1.33529,0.73732,0.5361,0.61921,0.43364,0.38421,0.89664,1.25681,0.00366195,0.00366195,0.00366195
130,89185.3,0.40846,1.12686,1.334,0.73133,0.54074,0.62038,0.43437,0.38399,0.89557,1.25599,0.00361244,0.00361244,0.00361244
131,89872,0.40758,1.12347,1.33543,0.73592,0.53809,0.62044,0.43433,0.38381,0.89406,1.25549,0.00356292,0.00356292,0.00356292
132,90557.2,0.40673,1.12234,1.33322,0.73751,0.53832,0.62113,0.43495,0.38368,0.89344,1.25505,0.0035134,0.0035134,0.0035134
133,91242.1,0.40693,1.11825,1.33078,0.73858,0.53768,0.6211,0.4354,0.38353,0.89289,1.25459,0.00346389,0.00346389,0.00346389
134,91927.6,0.40595,1.11556,1.32845,0.74406,0.53531,0.62126,0.43605,0.38325,0.89228,1.25349,0.00341437,0.00341437,0.00341437
135,92613.1,0.40608,1.11595,1.32823,0.743,0.53546,0.62216,0.43589,0.38312,0.89173,1.25274,0.00336486,0.00336486,0.00336486
136,93298.9,0.40621,1.11104,1.32733,0.74279,0.53629,0.62326,0.43656,0.38292,0.89058,1.25193,0.00331534,0.00331534,0.00331534
137,93984.2,0.40468,1.11281,1.32572,0.74711,0.53303,0.62338,0.43705,0.38263,0.8896,1.25093,0.00326582,0.00326582,0.00326582
138,94669.1,0.40366,1.1069,1.32686,0.74245,0.53551,0.62394,0.43781,0.38235,0.88844,1.25007,0.00321631,0.00321631,0.00321631
139,95354.7,0.40424,1.10965,1.3236,0.74583,0.53512,0.62453,0.43819,0.38211,0.8876,1.24917,0.00316679,0.00316679,0.00316679
140,96039.6,0.40301,1.10324,1.32261,0.74646,0.53676,0.62479,0.43835,0.3818,0.88675,1.24822,0.00311728,0.00311728,0.00311728
141,96725.9,0.40346,1.10316,1.32112,0.73896,0.54056,0.62582,0.43916,0.38153,0.88575,1.24724,0.00306776,0.00306776,0.00306776
142,97411.5,0.40272,1.09855,1.32021,0.73685,0.5419,0.62599,0.43882,0.3813,0.88466,1.24632,0.00301824,0.00301824,0.00301824
143,98096.7,0.40108,1.09582,1.31788,0.73647,0.54391,0.62712,0.43929,0.38128,0.88396,1.24563,0.00296873,0.00296873,0.00296873
144,98782.1,0.40222,1.092,1.31887,0.73791,0.54356,0.62724,0.4396,0.38099,0.88336,1.24455,0.00291921,0.00291921,0.00291921
145,99472.8,0.40076,1.09062,1.31611,0.73472,0.5431,0.627,0.44022,0.38082,0.88253,1.24366,0.0028697,0.0028697,0.0028697
146,100158,0.39999,1.08868,1.3148,0.73301,0.5454,0.62748,0.44032,0.38073,0.88129,1.24285,0.00282018,0.00282018,0.00282018
147,100844,0.39997,1.08818,1.31534,0.72918,0.54959,0.62776,0.44104,0.38031,0.88089,1.2418,0.00277066,0.00277066,0.00277066
148,101530,0.39954,1.08536,1.31356,0.72278,0.55368,0.62813,0.44117,0.38018,0.87982,1.24138,0.00272115,0.00272115,0.00272115
149,102215,0.39954,1.08447,1.31312,0.73814,0.54734,0.62865,0.4423,0.38002,0.87851,1.24068,0.00267163,0.00267163,0.00267163
150,102901,0.39891,1.08458,1.31028,0.73901,0.549,0.62949,0.44269,0.38001,0.87775,1.2399,0.00262212,0.00262212,0.00262212
151,103586,0.39757,1.07686,1.30841,0.74966,0.54504,0.63043,0.4435,0.38001,0.87703,1.23919,0.0025726,0.0025726,0.0025726
152,104271,0.39762,1.07307,1.30695,0.74673,0.54853,0.63126,0.44421,0.37978,0.87637,1.23835,0.00252308,0.00252308,0.00252308
153,104957,0.39636,1.0711,1.30563,0.74932,0.54864,0.6324,0.44534,0.37951,0.87496,1.23743,0.00247357,0.00247357,0.00247357
154,105642,0.39615,1.07153,1.30561,0.74671,0.55176,0.63286,0.4458,0.37944,0.87416,1.23712,0.00242405,0.00242405,0.00242405
155,106328,0.3961,1.06652,1.30419,0.75066,0.54872,0.63225,0.44556,0.37935,0.87323,1.23653,0.00237454,0.00237454,0.00237454
156,107013,0.3945,1.06062,1.30107,0.74532,0.55278,0.63321,0.44584,0.3793,0.8724,1.23593,0.00232502,0.00232502,0.00232502
157,107699,0.39472,1.05955,1.30058,0.74396,0.55455,0.63452,0.44637,0.37908,0.87127,1.23496,0.0022755,0.0022755,0.0022755
158,108384,0.3935,1.05473,1.29707,0.74797,0.55373,0.63524,0.44701,0.37888,0.86977,1.23404,0.00222599,0.00222599,0.00222599
159,109069,0.39361,1.05614,1.29926,0.74367,0.55706,0.63574,0.44722,0.37851,0.8691,1.233,0.00217647,0.00217647,0.00217647
160,109755,0.39283,1.0509,1.29595,0.75122,0.55155,0.63562,0.44751,0.3782,0.86766,1.23216,0.00212696,0.00212696,0.00212696
161,110441,0.39204,1.04824,1.29333,0.74271,0.55758,0.63628,0.44808,0.378,0.86624,1.23159,0.00207744,0.00207744,0.00207744
162,111126,0.3926,1.04864,1.29421,0.74129,0.55717,0.63745,0.4487,0.37764,0.86553,1.2303,0.00202792,0.00202792,0.00202792
163,111810,0.38997,1.03829,1.28998,0.74481,0.55682,0.6383,0.44931,0.37741,0.86477,1.22944,0.00197841,0.00197841,0.00197841
