epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,38187.8,0.44615,1.11294,1.3684,0.7428,0.54346,0.62752,0.42942,0.45695,1.16236,1.36884,0.00316679,0.00316679,0.00316679
140,38443.4,0.44413,1.1135,1.36431,0.74196,0.54369,0.62747,0.42939,0.45684,1.16245,1.36832,0.00311728,0.00311728,0.00311728
141,38694.6,0.44519,1.111,1.3669,0.74058,0.54345,0.6276,0.42935,0.45676,1.16313,1.36786,0.00306776,0.00306776,0.00306776
142,38943.2,0.44506,1.10641,1.36424,0.73964,0.54358,0.62789,0.42933,0.45652,1.16279,1.36715,0.00301824,0.00301824,0.00301824
143,39189.7,0.44431,1.10918,1.36443,0.74159,0.5429,0.6276,0.42946,0.45637,1.16325,1.36662,0.00296873,0.00296873,0.00296873
144,39440.7,0.44323,1.09673,1.36029,0.74126,0.54426,0.62776,0.42956,0.45617,1.16308,1.36608,0.00291921,0.00291921,0.00291921
145,39690,0.44326,1.10151,1.36221,0.74262,0.54379,0.62779,0.43002,0.45604,1.16335,1.36553,0.0028697,0.0028697,0.0028697
146,39947.6,0.442,1.0932,1.35886,0.74202,0.54473,0.62817,0.43012,0.45584,1.1639,1.36499,0.00282018,0.00282018,0.00282018
147,40204.1,0.44244,1.08953,1.35987,0.74132,0.54454,0.62793,0.43019,0.45574,1.16405,1.36448,0.00277066,0.00277066,0.00277066
148,40461.6,0.44137,1.09102,1.35928,0.74103,0.54367,0.62779,0.43015,0.45576,1.16425,1.3642,0.00272115,0.00272115,0.00272115
149,40720.9,0.44064,1.08701,1.35513,0.74177,0.54437,0.62819,0.43044,0.45567,1.16477,1.36377,0.00267163,0.00267163,0.00267163
150,40970.9,0.44089,1.08528,1.35798,0.74248,0.54381,0.6281,0.43035,0.45557,1.16516,1.36347,0.00262212,0.00262212,0.00262212
151,41222,0.43989,1.08651,1.35392,0.74039,0.54413,0.62824,0.43068,0.45553,1.16594,1.36316,0.0025726,0.0025726,0.0025726
152,41475.4,0.44058,1.07893,1.3536,0.74132,0.54418,0.6283,0.43072,0.45543,1.16655,1.36287,0.00252308,0.00252308,0.00252308
153,41725.1,0.43858,1.07526,1.35089,0.74425,0.54298,0.62824,0.43065,0.45539,1.16693,1.36253,0.00247357,0.00247357,0.00247357
154,41981,0.43761,1.06891,1.34701,0.74177,0.54407,0.6282,0.43094,0.45524,1.16754,1.362,0.00242405,0.00242405,0.00242405
155,42223.8,0.43617,1.06977,1.34707,0.7449,0.543,0.62846,0.43118,0.45514,1.16793,1.36152,0.00237454,0.00237454,0.00237454
156,42469.3,0.43668,1.07002,1.34796,0.74579,0.54303,0.62873,0.43096,0.45517,1.16916,1.36132,0.00232502,0.00232502,0.00232502
157,42715.2,0.43555,1.06376,1.34329,0.74662,0.54234,0.62873,0.43057,0.45507,1.16972,1.36095,0.0022755,0.0022755,0.0022755
158,42963.4,0.4354,1.06001,1.34086,0.7491,0.54044,0.6291,0.4309,0.45492,1.17015,1.36031,0.00222599,0.00222599,0.00222599
159,43317.3,0.43354,1.05648,1.33887,0.74945,0.54149,0.62941,0.43117,0.45484,1.17081,1.35999,0.00217647,0.00217647,0.00217647
160,43660.1,0.43423,1.05504,1.33899,0.75163,0.54189,0.62949,0.4312,0.45486,1.1715,1.3597,0.00212696,0.00212696,0.00212696
161,43994.5,0.43436,1.05467,1.33901,0.75208,0.54196,0.62957,0.4313,0.45474,1.17227,1.35944,0.00207744,0.00207744,0.00207744
162,44342.9,0.43298,1.0482,1.33821,0.75311,0.54146,0.62927,0.43133,0.45474,1.17257,1.35916,0.00202792,0.00202792,0.00202792
163,44684.2,0.43256,1.04996,1.33688,0.7535,0.54153,0.63012,0.43154,0.45472,1.17325,1.35886,0.00197841,0.00197841,0.00197841
164,45026.2,0.43349,1.04266,1.33558,0.7565,0.5424,0.63036,0.43166,0.45466,1.1736,1.35856,0.00192889,0.00192889,0.00192889
165,45367.4,0.43068,1.04049,1.33265,0.75924,0.54156,0.63048,0.43193,0.45459,1.17351,1.35826,0.00187938,0.00187938,0.00187938
166,45710.3,0.42992,1.03164,1.32871,0.76023,0.54134,0.63043,0.43189,0.4545,1.17468,1.35793,0.00182986,0.00182986,0.00182986
167,46051.7,0.4278,1.0296,1.32479,0.76081,0.5418,0.63111,0.4321,0.45454,1.17502,1.35751,0.00178034,0.00178034,0.00178034
168,46392.5,0.42838,1.02685,1.3245,0.75921,0.54199,0.63121,0.43227,0.45448,1.17612,1.35725,0.00173083,0.00173083,0.00173083
169,46736.5,0.42672,1.02313,1.32553,0.76068,0.5423,0.63129,0.43234,0.45442,1.1767,1.35682,0.00168131,0.00168131,0.00168131
170,47080.3,0.42699,1.01909,1.3228,0.76113,0.54313,0.63156,0.43233,0.45439,1.17709,1.35657,0.0016318,0.0016318,0.0016318
