epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,1434.57,1.7393,4.17523,2.55544,0.35365,0.24655,0.22824,0.12342,1.62713,3.35897,2.38872,0.000462345,0.000462345,0.000462345
3,2115.18,1.57502,3.62776,2.32846,0.48557,0.29565,0.30537,0.17628,1.50414,2.96224,2.22143,0.000502322,0.000502322,0.000502322
4,2791.08,1.47473,3.28462,2.2028,0.51067,0.33784,0.3526,0.2125,1.4297,2.72379,2.12306,0.000336983,0.000336983,0.000336983
5,3466.1,1.40273,3.04703,2.11757,0.53438,0.35169,0.38208,0.23388,1.39191,2.60181,2.06951,0.000171645,0.000171645,0.000171645
1,739.297,3.01566,6.69407,3.90328,0.31631,0.14712,0.10139,0.04552,2.39581,4.51956,2.92034,0.000282774,0.000282774,0.000282774
2,1435.71,2.17911,4.45524,2.63143,0.36584,0.2488,0.23512,0.1249,2.0236,3.60381,2.46321,0.000454161,0.000454161,0.000454161
3,2117.99,1.97275,3.87257,2.39103,0.45819,0.29325,0.30152,0.17353,1.87195,3.16051,2.28411,0.000504765,0.000504765,0.000504765
4,2796.24,1.84502,3.5171,2.25527,0.53421,0.32952,0.34872,0.21056,1.78249,2.92501,2.18648,0.000340647,0.000340647,0.000340647
5,3473.49,1.75679,3.26961,2.17027,0.54337,0.35103,0.38162,0.23398,1.73642,2.78309,2.12949,0.000176529,0.000176529,0.000176529
1,739.505,2.47653,6.0132,3.31392,0.18125,0.15421,0.10682,0.04549,1.96486,4.07881,2.46346,0.00029797,0.00029797,0.00029797
2,1434.59,1.77983,4.01021,2.22803,0.38195,0.25578,0.2386,0.12534,1.67478,3.25107,2.10187,0.000478338,0.000478338,0.000478338
3,2114.63,1.61023,3.47524,2.02742,0.47016,0.31115,0.31436,0.18224,1.53702,2.84272,1.93566,0.000504128,0.000504128,0.000504128
4,2791.93,1.50864,3.15588,1.91406,0.48929,0.35238,0.36352,0.21926,1.4644,2.62406,1.85446,0.000339692,0.000339692,0.000339692
5,3468.92,1.44005,2.92637,1.84311,0.52255,0.3715,0.39186,0.23965,1.42575,2.49705,1.80945,0.000175257,0.000175257,0.000175257
1,737.234,2.13344,6.22482,3.5477,0.3204,0.16967,0.10941,0.04712,1.69657,4.21842,2.6761,0.000296884,0.000296884,0.000296884
2,1433.65,1.52872,4.13834,2.39457,0.3716,0.24494,0.24615,0.13083,1.43604,3.32772,2.25731,0.000476256,0.000476256,0.000476256
3,2114.08,1.38327,3.58663,2.17265,0.48639,0.30046,0.31488,0.18259,1.32774,2.94659,2.09123,0.000503175,0.000503175,0.000503175
4,2791.53,1.29454,3.24997,2.05557,0.53942,0.33715,0.36152,0.21878,1.26282,2.71305,1.99867,0.000338263,0.000338263,0.000338263
5,3468.52,1.23673,3.01964,1.9803,0.51667,0.3692,0.38895,0.23828,1.23234,2.59437,1.94778,0.000173351,0.000173351,0.000173351
1,737.465,3.4137,6.53398,3.48607,0.29816,0.14027,0.09635,0.04098,2.69632,4.43829,2.59704,0.000296884,0.000296884,0.000296884
2,1430.3,2.4798,4.3571,2.35593,0.33416,0.25288,0.22101,0.11688,2.29925,3.50597,2.19161,0.000476508,0.000476508,0.000476508
3,2108.86,2.24066,3.78308,2.13802,0.45352,0.29324,0.30297,0.17434,2.10943,3.07726,2.02895,0.000503882,0.000503882,0.000503882
4,2784.15,2.09161,3.42739,2.01612,0.49122,0.32581,0.34501,0.20901,2.00472,2.83994,1.93832,0.000339323,0.000339323,0.000339323
5,3458.98,1.99548,3.18581,1.94134,0.52284,0.34973,0.37497,0.22982,1.95174,2.71384,1.89102,0.000174763,0.000174763,0.000174763
1,737.017,2.18497,6.21736,3.62193,0.30787,0.16435,0.10284,0.04537,1.72991,4.24257,2.73073,0.000304707,0.000304707,0.000304707
2,1432.32,1.57243,4.16221,2.45497,0.46206,0.24274,0.23133,0.12211,1.47558,3.36379,2.3203,0.000488805,0.000488805,0.000488805
3,2112.24,1.42248,3.60623,2.22779,0.47159,0.29101,0.30994,0.17881,1.36236,2.95658,2.1444,0.000503175,0.000503175,0.000503175
