epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,71940.1,1.22059,1.93552,1.54654,0.70696,0.54782,0.62029,0.43073,1.18007,1.58627,1.47485,0.00609219,0.00609219,0.00609219
81,73331.9,1.2184,1.92869,1.54562,0.70321,0.55146,0.62033,0.43073,1.17908,1.58424,1.47373,0.00604272,0.00604272,0.00604272
82,74716.8,1.21923,1.92749,1.54467,0.70028,0.55181,0.62118,0.43144,1.17804,1.58249,1.47238,0.00599325,0.00599325,0.00599325
83,76125.5,1.2132,1.91766,1.5413,0.70142,0.55246,0.62153,0.43192,1.17749,1.58052,1.47169,0.00594379,0.00594379,0.00594379
84,77548.5,1.21455,1.91295,1.53858,0.70386,0.55098,0.62218,0.43265,1.17657,1.57858,1.47056,0.00589432,0.00589432,0.00589432
85,78988.7,1.21102,1.91191,1.53603,0.70204,0.5538,0.62286,0.43347,1.17563,1.57561,1.46889,0.00584486,0.00584486,0.00584486
86,80431,1.21378,1.91113,1.53777,0.70637,0.55326,0.62398,0.43378,1.17555,1.57308,1.46816,0.00579539,0.00579539,0.00579539
87,81878.3,1.21172,1.90361,1.53605,0.71386,0.55293,0.62476,0.43367,1.17502,1.57131,1.46723,0.00574592,0.00574592,0.00574592
88,83324.9,1.21071,1.90831,1.53471,0.71513,0.55335,0.62509,0.43393,1.17451,1.56981,1.46631,0.00569646,0.00569646,0.00569646
89,84776.4,1.21162,1.90298,1.53403,0.7167,0.5548,0.62515,0.43445,1.17343,1.56647,1.46482,0.00564699,0.00564699,0.00564699
90,86241.8,1.20899,1.90039,1.53219,0.71603,0.55485,0.62547,0.43529,1.1732,1.56429,1.46383,0.00559753,0.00559753,0.00559753
91,87596,1.20609,1.89751,1.53137,0.71724,0.55424,0.62639,0.43588,1.17234,1.56212,1.46288,0.00554806,0.00554806,0.00554806
92,88964.5,1.20591,1.88801,1.52939,0.7222,0.55291,0.62685,0.43686,1.17122,1.55976,1.46148,0.00549859,0.00549859,0.00549859
93,90343,1.20498,1.89359,1.52884,0.72169,0.5545,0.62732,0.43724,1.17051,1.5586,1.46054,0.00544913,0.00544913,0.00544913
94,91746.1,1.20181,1.8842,1.52628,0.71979,0.55752,0.62824,0.43761,1.17064,1.55704,1.45999,0.00539966,0.00539966,0.00539966
95,93158.7,1.20489,1.88091,1.52763,0.72693,0.55514,0.62896,0.4384,1.16989,1.55564,1.45895,0.0053502,0.0053502,0.0053502
96,94559.6,1.20158,1.88363,1.52379,0.72658,0.55588,0.62877,0.43846,1.1694,1.55377,1.45806,0.00530073,0.00530073,0.00530073
97,95977.2,1.20006,1.87905,1.52322,0.73034,0.55474,0.62998,0.43915,1.16861,1.5523,1.45666,0.00525126,0.00525126,0.00525126
98,97411.3,1.20087,1.87768,1.52306,0.72631,0.55794,0.63024,0.43983,1.16779,1.55019,1.45581,0.0052018,0.0052018,0.0052018
99,98831,1.20191,1.876,1.52226,0.72795,0.55773,0.63099,0.43999,1.1667,1.54796,1.45417,0.00515233,0.00515233,0.00515233
100,100231,1.20067,1.8701,1.52043,0.72657,0.55564,0.63105,0.4393,1.16569,1.54612,1.45293,0.00510287,0.00510287,0.00510287
101,101637,1.19633,1.86734,1.519,0.73091,0.55446,0.63116,0.44005,1.16516,1.5443,1.45214,0.0050534,0.0050534,0.0050534
102,103072,1.19567,1.86489,1.51755,0.72961,0.55464,0.63116,0.44023,1.16448,1.54348,1.45142,0.00500393,0.00500393,0.00500393
103,104422,1.19459,1.86232,1.51632,0.72758,0.5556,0.63122,0.44076,1.16398,1.54202,1.45036,0.00495447,0.00495447,0.00495447
104,105748,1.19313,1.86107,1.51577,0.73089,0.55248,0.63158,0.44072,1.16359,1.54051,1.44976,0.004905,0.004905,0.004905
105,107093,1.19386,1.85454,1.51421,0.71787,0.55937,0.63253,0.44124,1.16249,1.53858,1.44845,0.00485554,0.00485554,0.00485554
106,1269.13,1.18479,1.82286,1.50883,0.72089,0.559,0.63335,0.4414,1.16198,1.5368,1.44741,0.00480607,0.00480607,0.00480607
107,2496.46,1.18816,1.8413,1.51232,0.72514,0.55774,0.63432,0.44188,1.1619,1.53542,1.44711,0.0047566,0.0047566,0.0047566
108,3597.03,1.1889,1.84372,1.51294,0.7221,0.56049,0.63517,0.44282,1.16139,1.53327,1.44692,0.00470714,0.00470714,0.00470714
109,4680.49,1.18819,1.8424,1.51309,0.72604,0.55931,0.63577,0.44302,1.1607,1.53176,1.44626,0.00465767,0.00465767,0.00465767
110,5767.03,1.18735,1.83996,1.51077,0.72473,0.55939,0.63619,0.44303,1.15963,1.5301,1.44556,0.00460821,0.00460821,0.00460821
111,6997.57,1.18606,1.83763,1.50967,0.72296,0.56217,0.63654,0.44303,1.15901,1.52842,1.44504,0.00455874,0.00455874,0.00455874
112,8177.37,1.18484,1.8374,1.50852,0.72572,0.56162,0.63683,0.4434,1.15881,1.52708,1.44449,0.00450927,0.00450927,0.00450927
113,9274.62,1.18737,1.83686,1.50798,0.72465,0.55926,0.63638,0.44314,1.15895,1.52584,1.44424,0.00445981,0.00445981,0.00445981
